taxon_oid	gene_oid	contig	start	end	strand	Hotspot	COG	score	TypeScore	Anchor	Count	iacFlavor	varioFlavor	Classification	Phylum	Class	Order	Family	GeneralGenus	Genus	Species	Representative	direction	Name
GCF_000737145.1	ctg1_2729	NZ_KL810966.1	2907060	2907713	-	HS57Reps	COG2057	213.9	ScoreOver50	NA	1	NA	NA	Vario putatively conserved	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter	Acinetobacter baumannii ATCC 19606	Yes	-1	NA
GCF_000737145.1	ctg1_2730	NZ_KL810966.1	2907732	2908403	-	HS57Reps	COG1788	265.4	ScoreOver50	NA	1	NA	NA	Vario putatively conserved	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter	Acinetobacter baumannii ATCC 19606	Yes	-1	NA
GCF_000737145.1	ctg1_2731	NZ_KL810966.1	2908538	2909458	-	HS57Reps	COG3485	94.8	ScoreOver50	NA	1	NA	NA	Vario putatively conserved	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter	Acinetobacter baumannii ATCC 19606	Yes	-1	NA
GCF_000737145.1	ctg1_2732	NZ_KL810966.1	2909619	2909909	-	HS57Reps	COG4829	125	ScoreOver50	NA	1	NA	NA	Vario putatively conserved	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter	Acinetobacter baumannii ATCC 19606	Yes	-1	NA
GCF_000737145.1	ctg1_2733	NZ_KL810966.1	2909933	2911039	-	HS57Reps	COG4948	239.1	ScoreOver50	NA	1	NA	NA	Vario putatively conserved	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter	Acinetobacter baumannii ATCC 19606	Yes	-1	NA
GCF_000737145.1	ctg1_2734	NZ_KL810966.1	2911140	2912054	+	HS57Reps	COG0583	167	ScoreOver50	NA	1	NA	NA	Vario putatively conserved	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter	Acinetobacter baumannii ATCC 19606	Yes	1	u
GCF_000737145.1	ctg1_2735	NZ_KL810966.1	2912136	2912930	+	HS57Reps	NA	NA	NA	NA	1	NA	NA	Vario putatively conserved	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter	Acinetobacter baumannii ATCC 19606	Yes	1	NA
GCF_000807315.1	ctg1_6123	NZ_CP010313.1	6343494	6344060	+	HS67Reps	NA	NA	NA	NA	1	NA	NA	Vario putatively conserved	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Bradyrhizobium	Bradyrhizobium	Bradyrhizobium japonicum E109	Yes	1	NA
GCF_000807315.1	ctg1_6124	NZ_CP010313.1	6344429	6345043	+	HS67Reps	COG3063	33.4	ScoreUnder50	NA	1	NA	NA	Vario putatively conserved	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Bradyrhizobium	Bradyrhizobium	Bradyrhizobium japonicum E109	Yes	1	NA
GCF_000807315.1	ctg1_6125	NZ_CP010313.1	6345645	6346709	-	HS67Reps	COG3547	259.4	ScoreOver50	NA	1	NA	NA	Vario putatively conserved	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Bradyrhizobium	Bradyrhizobium	Bradyrhizobium japonicum E109	Yes	-1	NA
GCF_000807315.1	ctg1_6126	NZ_CP010313.1	6347025	6348962	-	HS67Reps	COG5616	372	ScoreOver50	NA	1	NA	NA	Vario putatively conserved	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Bradyrhizobium	Bradyrhizobium	Bradyrhizobium japonicum E109	Yes	-1	NA
GCF_000807315.1	ctg1_6127	NZ_CP010313.1	6349723	6350364	-	HS67Reps	COG0625	103.4	ScoreOver50	NA	1	NA	NA	Vario putatively conserved	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Bradyrhizobium	Bradyrhizobium	Bradyrhizobium japonicum E109	Yes	-1	NA
GCF_000807315.1	ctg1_6128	NZ_CP010313.1	6350516	6350695	-	HS67Reps	NA	NA	NA	NA	1	NA	NA	Vario putatively conserved	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Bradyrhizobium	Bradyrhizobium	Bradyrhizobium japonicum E109	Yes	-1	NA
GCF_000807315.1	ctg1_6129	NZ_CP010313.1	6350838	6351155	-	HS67Reps	NA	NA	NA	NA	1	NA	NA	Vario putatively conserved	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Bradyrhizobium	Bradyrhizobium	Bradyrhizobium japonicum E109	Yes	-1	NA
GCF_000807315.1	ctg1_6130	NZ_CP010313.1	6351297	6351512	-	HS67Reps	COG3360	99.7	ScoreOver50	NA	1	NA	NA	Vario putatively conserved	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Bradyrhizobium	Bradyrhizobium	Bradyrhizobium japonicum E109	Yes	-1	NA
GCF_000807315.1	ctg1_6131	NZ_CP010313.1	6351701	6352420	-	HS67Reps	NA	NA	NA	NA	1	NA	NA	Vario putatively conserved	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Bradyrhizobium	Bradyrhizobium	Bradyrhizobium japonicum E109	Yes	-1	NA
GCF_000807315.1	ctg1_6132	NZ_CP010313.1	6352417	6352854	-	HS67Reps	COG0824	65.5	ScoreOver50	NA	1	NA	NA	Vario putatively conserved	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Bradyrhizobium	Bradyrhizobium	Bradyrhizobium japonicum E109	Yes	-1	NA
GCF_000807315.1	ctg1_6133	NZ_CP010313.1	6352854	6353762	-	HS67Reps	COG0179	283	ScoreOver50	NA	1	NA	NA	Vario putatively conserved	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Bradyrhizobium	Bradyrhizobium	Bradyrhizobium japonicum E109	Yes	-1	p
GCF_000807315.1	ctg1_6134	NZ_CP010313.1	6353806	6354912	-	HS67Reps	COG3435	348.5	ScoreOver50	NA	1	NA	NA	Vario putatively conserved	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Bradyrhizobium	Bradyrhizobium	Bradyrhizobium japonicum E109	Yes	-1	NA
GCF_000807315.1	ctg1_6135	NZ_CP010313.1	6354976	6355998	-	HS67Reps	COG0388	128.4	ScoreOver50	NA	1	NA	NA	Vario putatively conserved	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Bradyrhizobium	Bradyrhizobium	Bradyrhizobium japonicum E109	Yes	-1	NA
GCF_000807315.1	ctg1_6136	NZ_CP010313.1	6356126	6358285	+	HS67Reps	COG4231	180.9	ScoreOver50	NA	1	NA	COG4231	Vario putatively conserved	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Bradyrhizobium	Bradyrhizobium	Bradyrhizobium japonicum E109	Yes	1	k
GCF_000807315.1	ctg1_6137	NZ_CP010313.1	6358282	6359847	+	HS67Reps	COG1014	117.7	ScoreOver50	NA	1	NA	COG1014	Vario putatively conserved	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Bradyrhizobium	Bradyrhizobium	Bradyrhizobium japonicum E109	Yes	1	j
GCF_000807315.1	ctg1_6138	NZ_CP010313.1	6360002	6360496	+	HS67Reps	COG1846	54.4	ScoreOver50	NA	1	NA	NA	Vario putatively conserved	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Bradyrhizobium	Bradyrhizobium	Bradyrhizobium japonicum E109	Yes	1	t
GCF_000807315.1	ctg1_6139	NZ_CP010313.1	6360496	6360978	+	HS67Reps	COG1846	46.7	ScoreUnder50	NA	1	NA	NA	Vario putatively conserved	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Bradyrhizobium	Bradyrhizobium	Bradyrhizobium japonicum E109	Yes	1	t
GCF_000807315.1	ctg1_6140	NZ_CP010313.1	6360989	6361717	-	HS67Reps	COG3347	97.3	ScoreOver50	NA	1	COG3347	COG3347	Vario putatively conserved	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Bradyrhizobium	Bradyrhizobium	Bradyrhizobium japonicum E109	Yes	-1	e
GCF_000807315.1	ctg1_6141	NZ_CP010313.1	6361720	6363336	-	HS67Reps	COG0318	294.1	ScoreOver50	NA	1	NA	COG0318	Vario putatively conserved	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Bradyrhizobium	Bradyrhizobium	Bradyrhizobium japonicum E109	Yes	-1	n
GCF_000807315.1	ctg1_6142	NZ_CP010313.1	6363344	6363820	-	HS67Reps	COG5517	118.8	ScoreOver50	COG5517	1	COG5517	COG5517	Vario putatively conserved	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Bradyrhizobium	Bradyrhizobium	Bradyrhizobium japonicum E109	Yes	-1	d
GCF_000807315.1	ctg1_6143	NZ_CP010313.1	6363817	6365157	-	HS67Reps	COG4638	188.8	ScoreOver50	COG4638	1	COG4638	COG4638	Vario putatively conserved	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Bradyrhizobium	Bradyrhizobium	Bradyrhizobium japonicum E109	Yes	-1	c
GCF_000807315.1	ctg1_6144	NZ_CP010313.1	6365175	6366125	-	HS67Reps	COG1018	208.8	ScoreOver50	NA	1	COG1018	COG1018	Vario putatively conserved	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Bradyrhizobium	Bradyrhizobium	Bradyrhizobium japonicum E109	Yes	-1	f
GCF_000807315.1	ctg1_6145	NZ_CP010313.1	6366570	6367493	+	HS67Reps	COG0753	160	ScoreOver50	NA	1	NA	NA	Vario putatively conserved	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Bradyrhizobium	Bradyrhizobium	Bradyrhizobium japonicum E109	Yes	1	NA
GCF_000807315.1	ctg1_6146	NZ_CP010313.1	6367502	6368431	-	HS67Reps	COG4977	112.5	ScoreOver50	NA	1	NA	NA	Vario putatively conserved	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Bradyrhizobium	Bradyrhizobium	Bradyrhizobium japonicum E109	Yes	-1	NA
GCF_000807315.1	ctg1_6147	NZ_CP010313.1	6368879	6369832	+	HS67Reps	COG4977	121.6	ScoreOver50	NA	1	NA	NA	Vario putatively conserved	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Bradyrhizobium	Bradyrhizobium	Bradyrhizobium japonicum E109	Yes	1	NA
GCF_000807315.1	ctg1_6148	NZ_CP010313.1	6369885	6370835	+	HS67Reps	COG4977	121.8	ScoreOver50	NA	1	NA	NA	Vario putatively conserved	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Bradyrhizobium	Bradyrhizobium	Bradyrhizobium japonicum E109	Yes	1	NA
GCF_000807315.1	ctg1_6149	NZ_CP010313.1	6370937	6371230	+	HS67Reps	NA	NA	NA	NA	1	NA	NA	Vario putatively conserved	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Bradyrhizobium	Bradyrhizobium	Bradyrhizobium japonicum E109	Yes	1	NA
GCF_000807315.1	ctg1_6150	NZ_CP010313.1	6371347	6372552	+	HS67Reps	COG1252	267.5	ScoreOver50	NA	1	NA	NA	Vario putatively conserved	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Bradyrhizobium	Bradyrhizobium	Bradyrhizobium japonicum E109	Yes	1	NA
GCF_000807315.1	ctg1_6151	NZ_CP010313.1	6372629	6373429	+	HS67Reps	COG4689	327.5	ScoreOver50	NA	1	NA	NA	Vario putatively conserved	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Bradyrhizobium	Bradyrhizobium	Bradyrhizobium japonicum E109	Yes	1	NA
GCF_000807315.1	ctg1_6152	NZ_CP010313.1	6373463	6374638	+	HS67Reps	COG1752	132.8	ScoreOver50	NA	1	NA	NA	Vario putatively conserved	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Bradyrhizobium	Bradyrhizobium	Bradyrhizobium japonicum E109	Yes	1	NA
GCF_000807315.1	ctg1_6153	NZ_CP010313.1	6374671	6375819	+	HS67Reps	COG1566	233.4	ScoreOver50	NA	1	NA	NA	Vario putatively conserved	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Bradyrhizobium	Bradyrhizobium	Bradyrhizobium japonicum E109	Yes	1	NA
GCF_000807315.1	ctg1_6154	NZ_CP010313.1	6375904	6377520	+	HS67Reps	COG0477	172.8	ScoreOver50	NA	1	NA	NA	Vario putatively conserved	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Bradyrhizobium	Bradyrhizobium	Bradyrhizobium japonicum E109	Yes	1	NA
GCF_000807315.1	ctg1_6155	NZ_CP010313.1	6377555	6378337	+	HS67Reps	COG3347	133.1	ScoreOver50	NA	1	COG3347	COG3347	Vario putatively conserved	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Bradyrhizobium	Bradyrhizobium	Bradyrhizobium japonicum E109	Yes	1	e
GCF_000807315.1	ctg1_6156	NZ_CP010313.1	6378407	6378622	-	HS67Reps	NA	NA	NA	NA	1	NA	NA	Vario putatively conserved	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Bradyrhizobium	Bradyrhizobium	Bradyrhizobium japonicum E109	Yes	-1	NA
GCF_000807315.1	ctg1_6157	NZ_CP010313.1	6378619	6379461	-	HS67Reps	COG4977	118.1	ScoreOver50	NA	1	NA	NA	Vario putatively conserved	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Bradyrhizobium	Bradyrhizobium	Bradyrhizobium japonicum E109	Yes	-1	NA
GCF_000807315.1	ctg1_6158	NZ_CP010313.1	6379913	6381790	+	HS67Reps	COG3852	254.8	ScoreOver50	NA	1	NA	NA	Vario putatively conserved	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Bradyrhizobium	Bradyrhizobium	Bradyrhizobium japonicum E109	Yes	1	NA
GCF_000807315.1	ctg1_6159	NZ_CP010313.1	6381787	6382458	+	HS67Reps	COG4566	217.6	ScoreOver50	NA	1	NA	NA	Vario putatively conserved	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Bradyrhizobium	Bradyrhizobium	Bradyrhizobium japonicum E109	Yes	1	NA
GCF_000807315.1	ctg1_6160	NZ_CP010313.1	6382559	6382939	+	HS67Reps	COG4566	93.3	ScoreOver50	NA	1	NA	NA	Vario putatively conserved	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Bradyrhizobium	Bradyrhizobium	Bradyrhizobium japonicum E109	Yes	1	NA
GCF_000807315.1	ctg1_6161	NZ_CP010313.1	6383092	6384987	+	HS67Reps	COG1289	145.8	ScoreOver50	NA	1	NA	NA	Vario putatively conserved	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Bradyrhizobium	Bradyrhizobium	Bradyrhizobium japonicum E109	Yes	1	NA
GCF_000807315.1	ctg1_6162	NZ_CP010313.1	6384984	6385187	+	HS67Reps	NA	NA	NA	NA	1	NA	NA	Vario putatively conserved	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Bradyrhizobium	Bradyrhizobium	Bradyrhizobium japonicum E109	Yes	1	NA
GCF_001642675.1	ctg1_2740	NZ_CP011360.1	3066027	3066860	-	HS78Reps	COG5564	449	ScoreOver50	NA	1	NA	NA	Vario putatively conserved	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Bradyrhizobium	Bradyrhizobium	Bradyrhizobium diazoefficiens USDA 110	Yes	-1	NA
GCF_001642675.1	ctg1_2741	NZ_CP011360.1	3066864	3069080	-	HS78Reps	COG5441	674.7	ScoreOver50	NA	1	NA	NA	Vario putatively conserved	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Bradyrhizobium	Bradyrhizobium	Bradyrhizobium diazoefficiens USDA 110	Yes	-1	NA
GCF_001642675.1	ctg1_2742	NZ_CP011360.1	3069073	3069855	-	HS78Reps	COG0411	251.8	ScoreOver50	NA	1	NA	NA	Vario putatively conserved	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Bradyrhizobium	Bradyrhizobium	Bradyrhizobium diazoefficiens USDA 110	Yes	-1	o
GCF_001642675.1	ctg1_2743	NZ_CP011360.1	3069848	3070930	-	HS78Reps	COG4177	220.1	ScoreOver50	NA	1	NA	NA	Vario putatively conserved	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Bradyrhizobium	Bradyrhizobium	Bradyrhizobium diazoefficiens USDA 110	Yes	-1	q
GCF_001642675.1	ctg1_2744	NZ_CP011360.1	3070932	3071942	-	HS78Reps	COG0559	238.6	ScoreOver50	NA	1	NA	NA	Vario putatively conserved	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Bradyrhizobium	Bradyrhizobium	Bradyrhizobium diazoefficiens USDA 110	Yes	-1	s
GCF_001642675.1	ctg1_2745	NZ_CP011360.1	3072133	3072960	-	HS78Reps	COG4977	91.5	ScoreOver50	NA	1	NA	NA	Vario putatively conserved	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Bradyrhizobium	Bradyrhizobium	Bradyrhizobium diazoefficiens USDA 110	Yes	-1	NA
GCF_001642675.1	ctg1_2746	NZ_CP011360.1	3073084	3074334	-	HS78Reps	COG0683	137	ScoreOver50	NA	1	NA	NA	Vario putatively conserved	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Bradyrhizobium	Bradyrhizobium	Bradyrhizobium diazoefficiens USDA 110	Yes	-1	r
GCF_001642675.1	ctg1_2747	NZ_CP011360.1	3074571	3075329	-	HS78Reps	COG3347	146	ScoreOver50	NA	1	COG3347	COG3347	Vario putatively conserved	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Bradyrhizobium	Bradyrhizobium	Bradyrhizobium diazoefficiens USDA 110	Yes	-1	e
GCF_001642675.1	ctg1_2748	NZ_CP011360.1	3075498	3076757	+	HS78Reps	COG2182	138.7	ScoreOver50	NA	1	NA	NA	Vario putatively conserved	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Bradyrhizobium	Bradyrhizobium	Bradyrhizobium diazoefficiens USDA 110	Yes	1	NA
GCF_001642675.1	ctg1_2749	NZ_CP011360.1	3076790	3077701	+	HS78Reps	COG1175	243.3	ScoreOver50	NA	1	NA	NA	Vario putatively conserved	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Bradyrhizobium	Bradyrhizobium	Bradyrhizobium diazoefficiens USDA 110	Yes	1	NA
GCF_001642675.1	ctg1_2750	NZ_CP011360.1	3077694	3078542	+	HS78Reps	COG0395	251.3	ScoreOver50	NA	1	NA	NA	Vario putatively conserved	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Bradyrhizobium	Bradyrhizobium	Bradyrhizobium diazoefficiens USDA 110	Yes	1	NA
GCF_001642675.1	ctg1_2751	NZ_CP011360.1	3078565	3079662	+	HS78Reps	COG0673	167.2	ScoreOver50	NA	1	NA	NA	Vario putatively conserved	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Bradyrhizobium	Bradyrhizobium	Bradyrhizobium diazoefficiens USDA 110	Yes	1	NA
GCF_001642675.1	ctg1_2752	NZ_CP011360.1	3079673	3080317	+	HS78Reps	COG3828	123.7	ScoreOver50	NA	1	NA	NA	Vario putatively conserved	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Bradyrhizobium	Bradyrhizobium	Bradyrhizobium diazoefficiens USDA 110	Yes	1	NA
GCF_001642675.1	ctg1_2753	NZ_CP011360.1	3080314	3081363	+	HS78Reps	COG1879	109.3	ScoreOver50	NA	1	NA	NA	Vario putatively conserved	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Bradyrhizobium	Bradyrhizobium	Bradyrhizobium diazoefficiens USDA 110	Yes	1	NA
GCF_001642675.1	ctg1_2754	NZ_CP011360.1	3081420	3082298	-	HS78Reps	COG1414	119.8	ScoreOver50	NA	1	NA	NA	Vario putatively conserved	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Bradyrhizobium	Bradyrhizobium	Bradyrhizobium diazoefficiens USDA 110	Yes	-1	NA
GCF_001642675.1	ctg1_2755	NZ_CP011360.1	3082467	3084101	+	HS78Reps	COG0477	96.8	ScoreOver50	NA	1	NA	NA	Vario putatively conserved	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Bradyrhizobium	Bradyrhizobium	Bradyrhizobium diazoefficiens USDA 110	Yes	1	NA
GCF_001642675.1	ctg1_2756	NZ_CP011360.1	3084165	3085127	+	HS78Reps	COG0388	130.7	ScoreOver50	NA	1	NA	NA	Vario putatively conserved	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Bradyrhizobium	Bradyrhizobium	Bradyrhizobium diazoefficiens USDA 110	Yes	1	NA
GCF_001642675.1	ctg1_2757	NZ_CP011360.1	3085135	3085752	+	HS78Reps	COG1853	70.1	ScoreOver50	NA	1	COG1853	NA	Vario putatively conserved	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Bradyrhizobium	Bradyrhizobium	Bradyrhizobium diazoefficiens USDA 110	Yes	1	g
GCF_001642675.1	ctg1_2758	NZ_CP011360.1	3085861	3086811	+	HS78Reps	COG1018	212.9	ScoreOver50	NA	1	COG1018	COG1018	Vario putatively conserved	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Bradyrhizobium	Bradyrhizobium	Bradyrhizobium diazoefficiens USDA 110	Yes	1	f
GCF_001642675.1	ctg1_2759	NZ_CP011360.1	3086829	3088169	+	HS78Reps	COG4638	191.7	ScoreOver50	COG4638	1	COG4638	COG4638	Vario putatively conserved	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Bradyrhizobium	Bradyrhizobium	Bradyrhizobium diazoefficiens USDA 110	Yes	1	c
GCF_001642675.1	ctg1_2760	NZ_CP011360.1	3088166	3088642	+	HS78Reps	COG5517	119.2	ScoreOver50	COG5517	1	COG5517	COG5517	Vario putatively conserved	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Bradyrhizobium	Bradyrhizobium	Bradyrhizobium diazoefficiens USDA 110	Yes	1	d
GCF_001642675.1	ctg1_2761	NZ_CP011360.1	3088650	3090266	+	HS78Reps	COG0318	298.3	ScoreOver50	NA	1	NA	COG0318	Vario putatively conserved	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Bradyrhizobium	Bradyrhizobium	Bradyrhizobium diazoefficiens USDA 110	Yes	1	n
GCF_001642675.1	ctg1_2762	NZ_CP011360.1	3090286	3091014	+	HS78Reps	COG3347	95.6	ScoreOver50	NA	1	COG3347	COG3347	Vario putatively conserved	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Bradyrhizobium	Bradyrhizobium	Bradyrhizobium diazoefficiens USDA 110	Yes	1	e
GCF_001642675.1	ctg1_2763	NZ_CP011360.1	3091762	3092418	+	HS78Reps	COG2329	44.5	ScoreUnder50	NA	1	NA	NA	Vario putatively conserved	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Bradyrhizobium	Bradyrhizobium	Bradyrhizobium diazoefficiens USDA 110	Yes	1	NA
GCF_001642675.1	ctg1_2764	NZ_CP011360.1	3092676	3093545	+	HS78Reps	COG1181	271.4	ScoreOver50	NA	1	NA	NA	Vario putatively conserved	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Bradyrhizobium	Bradyrhizobium	Bradyrhizobium diazoefficiens USDA 110	Yes	1	NA
GCF_001642675.1	ctg1_2765	NZ_CP011360.1	3093710	3093928	+	HS78Reps	NA	NA	NA	NA	1	NA	NA	Vario putatively conserved	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Bradyrhizobium	Bradyrhizobium	Bradyrhizobium diazoefficiens USDA 110	Yes	1	NA
GCF_001642675.1	ctg1_2766	NZ_CP011360.1	3094323	3095204	+	HS78Reps	COG0697	84.8	ScoreOver50	NA	1	NA	NA	Vario putatively conserved	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Bradyrhizobium	Bradyrhizobium	Bradyrhizobium diazoefficiens USDA 110	Yes	1	NA
GCF_001642675.1	ctg1_2767	NZ_CP011360.1	3095342	3095824	-	HS78Reps	COG1846	46.4	ScoreUnder50	NA	1	NA	NA	Vario putatively conserved	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Bradyrhizobium	Bradyrhizobium	Bradyrhizobium diazoefficiens USDA 110	Yes	-1	t
GCF_001642675.1	ctg1_2768	NZ_CP011360.1	3095824	3096318	-	HS78Reps	COG1846	55.9	ScoreOver50	NA	1	NA	NA	Vario putatively conserved	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Bradyrhizobium	Bradyrhizobium	Bradyrhizobium diazoefficiens USDA 110	Yes	-1	t
GCF_001642675.1	ctg1_2769	NZ_CP011360.1	3096474	3098039	-	HS78Reps	COG1014	112.3	ScoreOver50	NA	1	NA	COG1014	Vario putatively conserved	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Bradyrhizobium	Bradyrhizobium	Bradyrhizobium diazoefficiens USDA 110	Yes	-1	j
GCF_001642675.1	ctg1_2770	NZ_CP011360.1	3098036	3100195	-	HS78Reps	COG4231	177.8	ScoreOver50	NA	1	NA	COG4231	Vario putatively conserved	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Bradyrhizobium	Bradyrhizobium	Bradyrhizobium diazoefficiens USDA 110	Yes	-1	k
GCF_001642675.1	ctg1_2771	NZ_CP011360.1	3100563	3101669	+	HS78Reps	COG3435	345.9	ScoreOver50	NA	1	NA	NA	Vario putatively conserved	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Bradyrhizobium	Bradyrhizobium	Bradyrhizobium diazoefficiens USDA 110	Yes	1	NA
GCF_001642675.1	ctg1_2772	NZ_CP011360.1	3101713	3102621	+	HS78Reps	COG0179	285.3	ScoreOver50	NA	1	NA	NA	Vario putatively conserved	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Bradyrhizobium	Bradyrhizobium	Bradyrhizobium diazoefficiens USDA 110	Yes	1	p
GCF_001642675.1	ctg1_2773	NZ_CP011360.1	3102621	3103058	+	HS78Reps	COG0824	66.1	ScoreOver50	NA	1	NA	NA	Vario putatively conserved	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Bradyrhizobium	Bradyrhizobium	Bradyrhizobium diazoefficiens USDA 110	Yes	1	NA
GCF_001642675.1	ctg1_2774	NZ_CP011360.1	3103055	3103777	+	HS78Reps	NA	NA	NA	NA	1	NA	NA	Vario putatively conserved	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Bradyrhizobium	Bradyrhizobium	Bradyrhizobium diazoefficiens USDA 110	Yes	1	NA
